behavior,counts,mouse,group
2,144,88,txcb
2,300,88,txcb
2,72,88,txcb
2,60,88,txcb
2,60,88,txcb
2,60,88,txcb
2,144,88,txcb
2,24,88,txcb
2,132,88,txcb
2,444,88,txcb
2,216,88,txcb
2,468,88,txcb
2,96,88,txcb
2,96,88,txcb
2,96,88,txcb
2,36,88,txcb
2,156,88,txcb
2,300,88,txcb
2,96,88,txcb
2,264,88,txcb
2,204,88,txcb
2,72,88,txcb
2,72,88,txcb
2,168,88,txcb
2,108,88,txcb
2,156,88,txcb
2,48,88,txcb
2,144,88,txcb
2,12,88,txcb
2,60,88,txcb
2,312,88,txcb
2,228,88,txcb
2,240,88,txcb
2,156,88,txcb
2,204,88,txcb
2,252,88,txcb
2,396,88,txcb
2,72,88,txcb
2,96,88,txcb
2,444,88,txcb
2,516,88,txcb
2,96,88,txcb
2,228,88,txcb
2,156,88,txcb
2,312,88,txcb
2,36,93,txcb
2,144,93,txcb
2,180,93,txcb
2,132,93,txcb
2,156,93,txcb
2,48,93,txcb
2,60,93,txcb
2,168,93,txcb
2,60,93,txcb
2,24,93,txcb
2,420,93,txcb
2,48,93,txcb
2,96,93,txcb
2,72,93,txcb
2,60,93,txcb
2,288,93,txcb
2,384,93,txcb
2,84,93,txcb
2,144,93,txcb
2,72,93,txcb
2,120,93,txcb
2,120,93,txcb
2,132,93,txcb
2,120,93,txcb
2,12,93,txcb
2,144,93,txcb
2,96,93,txcb
2,120,93,txcb
2,264,93,txcb
2,168,93,txcb
2,252,93,txcb
2,156,93,txcb
2,252,93,txcb
2,216,93,txcb
2,72,93,txcb
2,276,93,txcb
2,276,93,txcb
2,216,93,txcb
2,36,93,txcb
2,576,93,txcb
2,60,93,txcb
2,204,93,txcb
2,264,93,txcb
2,84,93,txcb
2,84,93,txcb
2,108,93,txcb
2,72,93,txcb
2,108,93,txcb
2,192,93,txcb
2,72,93,txcb
2,72,93,txcb
2,84,93,txcb
2,156,93,txcb
2,60,93,txcb
2,108,93,txcb
2,24,93,txcb
2,72,93,txcb
2,228,93,txcb
2,300,93,txcb
2,324,93,txcb
2,132,93,txcb
2,144,93,txcb
2,156,93,txcb
2,336,93,txcb
2,84,93,txcb
2,12,93,txcb
2,96,93,txcb
2,228,93,txcb
2,276,93,txcb
2,132,93,txcb
2,60,131,txox
2,192,131,txox
2,108,131,txox
2,480,131,txox
2,96,131,txox
2,84,131,txox
2,84,131,txox
2,84,131,txox
2,324,131,txox
2,144,131,txox
2,108,131,txox
2,180,131,txox
2,180,131,txox
2,300,131,txox
2,84,131,txox
2,264,131,txox
2,24,131,txox
2,72,131,txox
2,528,131,txox
2,288,131,txox
2,216,131,txox
2,120,131,txox
2,108,131,txox
2,72,131,txox
2,276,131,txox
2,60,131,txox
2,48,131,txox
2,324,131,txox
2,312,131,txox
2,72,131,txox
2,396,131,txox
2,36,131,txox
2,72,131,txox
2,108,131,txox
2,84,131,txox
2,132,131,txox
2,552,131,txox
2,240,131,txox
2,108,131,txox
2,48,131,txox
2,120,131,txox
2,300,131,txox
2,576,131,txox
2,936,131,txox
2,348,131,txox
2,612,131,txox
2,36,753,txox
2,24,753,txox
2,228,753,txox
2,144,753,txox
2,144,753,txox
2,168,753,txox
2,96,753,txox
2,252,753,txox
2,192,753,txox
2,372,753,txox
2,588,753,txox
2,324,753,txox
2,12,753,txox
2,72,753,txox
2,108,753,txox
2,132,753,txox
2,132,753,txox
2,156,753,txox
2,204,753,txox
2,60,753,txox
2,564,753,txox
2,144,753,txox
2,24,753,txox
2,852,753,txox
2,180,753,txox
2,72,753,txox
2,168,753,txox
2,132,753,txox
2,132,753,txox
2,84,753,txox
2,780,753,txox
2,444,753,txox
2,180,753,txox
2,12,753,txox
2,60,753,txox
2,312,753,txox
2,420,753,txox
2,156,753,txox
2,216,753,txox
2,132,753,txox
2,168,753,txox
2,48,753,txox
2,708,753,txox
2,156,753,txox
2,264,753,txox
2,432,753,txox
2,300,753,txox
2,36,753,txox
2,60,753,txox
2,192,756,txox
2,60,756,txox
2,24,756,txox
2,120,756,txox
2,12,756,txox
2,240,756,txox
2,324,756,txox
2,144,756,txox
2,132,756,txox
2,96,756,txox
2,192,756,txox
2,60,756,txox
2,72,756,txox
2,120,756,txox
2,60,756,txox
2,240,756,txox
2,288,756,txox
2,120,756,txox
2,96,756,txox
2,120,756,txox
2,24,756,txox
2,96,756,txox
2,228,756,txox
2,408,756,txox
2,276,756,txox
2,852,756,txox
2,180,756,txox
2,420,756,txox
2,60,756,txox
2,48,756,txox
2,156,756,txox
2,180,756,txox
2,60,756,txox
2,204,756,txox
2,348,756,txox
2,156,756,txox
2,216,756,txox
2,624,756,txox
2,288,756,txox
2,156,756,txox
2,228,756,txox
2,144,756,txox
2,324,756,txox
2,288,756,txox
2,216,756,txox
2,36,756,txox
2,48,756,txox
2,396,756,txox
2,504,756,txox
2,48,756,txox
2,876,756,txox
2,576,756,txox
2,24,756,txox
2,312,756,txox
2,180,756,txox
2,84,756,txox
2,288,756,txox
2,444,756,txox
2,228,756,txox
2,12,756,txox
2,204,756,txox
2,48,761,txox
2,204,761,txox
2,612,761,txox
2,60,761,txox
2,72,761,txox
2,96,761,txox
2,144,761,txox
2,204,761,txox
2,156,761,txox
2,288,761,txox
2,36,761,txox
2,72,761,txox
2,348,761,txox
2,84,761,txox
2,252,761,txox
2,132,761,txox
2,132,761,txox
2,228,761,txox
2,456,761,txox
2,312,761,txox
2,120,761,txox
2,132,761,txox
2,60,761,txox
2,228,761,txox
2,12,761,txox
2,132,761,txox
2,144,761,txox
2,468,761,txox
2,396,761,txox
2,132,761,txox
2,204,761,txox
2,12,761,txox
2,288,761,txox
2,192,761,txox
2,288,761,txox
2,144,761,txox
2,168,761,txox
2,180,761,txox
2,144,761,txox
2,96,761,txox
2,156,761,txox
2,396,761,txox
2,408,761,txox
2,84,761,txox
2,252,761,txox
