behavior,counts,mouse,group
3,708,750,silvestre
3,12,750,silvestre
3,7500,750,silvestre
3,12,750,silvestre
3,564,750,silvestre
3,720,750,silvestre
3,300,750,silvestre
3,108,750,silvestre
3,84,750,silvestre
3,120,750,silvestre
3,312,750,silvestre
3,24,750,silvestre
3,84,750,silvestre
3,240,750,silvestre
3,252,750,silvestre
3,60,750,silvestre
3,348,750,silvestre
3,36,750,silvestre
3,264,750,silvestre
3,540,750,silvestre
3,348,750,silvestre
3,276,750,silvestre
3,540,750,silvestre
3,540,750,silvestre
3,264,750,silvestre
3,396,750,silvestre
3,84,750,silvestre
3,480,750,silvestre
3,60,750,silvestre
3,336,750,silvestre
3,132,750,silvestre
3,540,750,silvestre
3,24,750,silvestre
3,432,750,silvestre
3,648,750,silvestre
3,756,750,silvestre
3,84,750,silvestre
3,492,750,silvestre
3,984,750,silvestre
3,360,750,silvestre
3,24,750,silvestre
3,48,750,silvestre
3,192,750,silvestre
3,144,750,silvestre
3,48,750,silvestre
3,24,750,silvestre
3,6276,750,silvestre
3,72,750,silvestre
3,12,750,silvestre
3,48,750,silvestre
3,2556,750,silvestre
3,2028,750,silvestre
3,12,750,silvestre
3,180,750,silvestre
3,24,750,silvestre
3,960,750,silvestre
3,96,750,silvestre
3,720,750,silvestre
3,948,750,silvestre
3,96,750,silvestre
3,36,750,silvestre
3,36,750,silvestre
3,636,750,silvestre
3,60,750,silvestre
3,684,750,silvestre
3,24,750,silvestre
3,24,750,silvestre
3,48,750,silvestre
3,1188,750,silvestre
3,180,750,silvestre
3,1200,750,silvestre
3,768,750,silvestre
3,36,750,silvestre
3,528,750,silvestre
3,12,750,silvestre
3,12,750,silvestre
3,24,750,silvestre
3,48,750,silvestre
3,1380,750,silvestre
3,108,750,silvestre
3,36,750,silvestre
3,396,755,silvestre
3,1536,755,silvestre
3,12,755,silvestre
3,84,755,silvestre
3,36,755,silvestre
3,24,755,silvestre
3,24,755,silvestre
3,48,755,silvestre
3,48,755,silvestre
3,60,755,silvestre
3,36,755,silvestre
3,24,755,silvestre
3,216,755,silvestre
3,84,755,silvestre
3,792,755,silvestre
3,948,755,silvestre
3,24,755,silvestre
3,204,755,silvestre
3,24,755,silvestre
3,24,755,silvestre
3,36,755,silvestre
3,36,755,silvestre
3,12,755,silvestre
3,24,755,silvestre
3,36,755,silvestre
3,48,755,silvestre
3,36,755,silvestre
3,408,755,silvestre
3,300,755,silvestre
3,36,755,silvestre
3,24,755,silvestre
3,36,755,silvestre
3,84,755,silvestre
3,396,755,silvestre
3,36,755,silvestre
3,24,755,silvestre
3,60,755,silvestre
3,24,755,silvestre
3,36,755,silvestre
3,12,755,silvestre
3,792,755,silvestre
3,576,755,silvestre
3,804,755,silvestre
3,120,755,silvestre
3,24,755,silvestre
3,192,755,silvestre
3,36,755,silvestre
3,36,755,silvestre
3,132,755,silvestre
3,24,755,silvestre
3,60,755,silvestre
3,192,755,silvestre
3,36,755,silvestre
3,48,755,silvestre
3,1056,755,silvestre
3,432,755,silvestre
3,4152,755,silvestre
3,2436,755,silvestre
3,204,755,silvestre
3,24,755,silvestre
3,300,755,silvestre
3,60,755,silvestre
3,36,755,silvestre
3,516,755,silvestre
3,72,755,silvestre
3,720,755,silvestre
3,24,755,silvestre
3,3120,755,silvestre
3,12,755,silvestre
3,36,755,silvestre
3,72,755,silvestre
3,72,755,silvestre
3,204,755,silvestre
3,672,755,silvestre
3,540,755,silvestre
3,36,755,silvestre
3,84,755,silvestre
3,12,755,silvestre
3,84,755,silvestre
3,60,755,silvestre
3,1116,755,silvestre
3,120,755,silvestre
3,888,755,silvestre
3,1740,755,silvestre
3,72,755,silvestre
3,396,755,silvestre
3,36,755,silvestre
3,36,755,silvestre
3,84,755,silvestre
3,36,755,silvestre
3,24,755,silvestre
3,36,755,silvestre
3,3060,755,silvestre
3,36,755,silvestre
3,60,755,silvestre
3,36,755,silvestre
3,120,755,silvestre
3,360,755,silvestre
3,1104,755,silvestre
3,672,755,silvestre
3,408,755,silvestre
3,780,755,silvestre
3,288,755,silvestre
3,36,755,silvestre
3,240,755,silvestre
3,108,755,silvestre
3,300,755,silvestre
3,96,755,silvestre
3,24,755,silvestre
3,36,755,silvestre
3,24,755,silvestre
3,36,755,silvestre
3,708,755,silvestre
3,3132,755,silvestre
3,36,755,silvestre
3,48,755,silvestre
3,192,755,silvestre
3,36,755,silvestre
3,36,755,silvestre
3,36,755,silvestre
3,168,755,silvestre
3,648,755,silvestre
3,36,755,silvestre
3,120,755,silvestre
3,24,755,silvestre
3,192,755,silvestre
3,72,755,silvestre
3,2376,755,silvestre
3,36,755,silvestre
3,252,755,silvestre
3,12,755,silvestre
3,36,755,silvestre
3,48,755,silvestre
3,480,755,silvestre
3,48,755,silvestre
3,348,755,silvestre
3,24,755,silvestre
3,24,755,silvestre
3,372,755,silvestre
3,36,755,silvestre
3,48,755,silvestre
3,132,109,txcb
3,120,109,txcb
3,48,109,txcb
3,264,109,txcb
3,216,109,txcb
3,276,109,txcb
3,24,109,txcb
3,72,109,txcb
3,12,109,txcb
3,60,109,txcb
3,1464,109,txcb
3,24,109,txcb
3,36,109,txcb
3,84,109,txcb
3,24,109,txcb
3,36,109,txcb
3,12,109,txcb
3,192,109,txcb
3,48,109,txcb
3,144,109,txcb
3,72,109,txcb
3,24,109,txcb
3,36,109,txcb
3,84,109,txcb
3,1392,109,txcb
3,216,109,txcb
3,264,109,txcb
3,96,109,txcb
3,72,109,txcb
3,72,109,txcb
3,24,109,txcb
3,120,109,txcb
3,60,109,txcb
3,72,109,txcb
3,948,109,txcb
3,180,109,txcb
3,36,109,txcb
3,384,109,txcb
3,180,109,txcb
3,60,109,txcb
3,48,109,txcb
3,84,109,txcb
3,108,109,txcb
3,48,109,txcb
3,96,109,txcb
3,960,109,txcb
3,24,109,txcb
3,408,109,txcb
3,72,109,txcb
3,96,109,txcb
3,1116,109,txcb
3,48,109,txcb
3,72,109,txcb
3,372,109,txcb
3,96,109,txcb
3,432,109,txcb
3,84,109,txcb
3,60,109,txcb
3,132,109,txcb
3,48,109,txcb
3,96,109,txcb
3,600,109,txcb
3,36,109,txcb
3,36,109,txcb
3,24,109,txcb
3,108,109,txcb
3,48,109,txcb
3,48,109,txcb
3,96,109,txcb
3,540,109,txcb
3,12,109,txcb
3,672,109,txcb
3,96,109,txcb
3,48,109,txcb
3,24,109,txcb
3,48,109,txcb
3,2304,109,txcb
3,36,109,txcb
3,48,109,txcb
3,60,109,txcb
3,60,109,txcb
3,60,109,txcb
3,36,109,txcb
3,204,109,txcb
3,2448,109,txcb
3,60,109,txcb
3,24,109,txcb
3,180,109,txcb
3,132,109,txcb
3,60,109,txcb
3,36,109,txcb
3,2364,109,txcb
3,1020,109,txcb
3,84,109,txcb
3,96,109,txcb
3,36,109,txcb
3,3096,109,txcb
3,432,109,txcb
3,132,109,txcb
3,60,109,txcb
3,120,109,txcb
3,48,109,txcb
3,60,109,txcb
3,48,109,txcb
3,456,109,txcb
3,588,109,txcb
3,336,109,txcb
3,1404,109,txcb
3,396,109,txcb
3,36,109,txcb
3,60,109,txcb
3,36,109,txcb
3,60,109,txcb
3,60,109,txcb
3,240,109,txcb
3,48,109,txcb
3,96,109,txcb
3,540,109,txcb
3,252,109,txcb
3,1356,109,txcb
3,468,109,txcb
3,48,109,txcb
3,72,109,txcb
3,120,109,txcb
3,36,109,txcb
3,144,109,txcb
3,144,132,txcb
3,24,132,txcb
3,216,132,txcb
3,144,132,txcb
3,108,132,txcb
3,456,132,txcb
3,48,132,txcb
3,36,132,txcb
3,36,132,txcb
3,24,132,txcb
3,156,132,txcb
3,24,132,txcb
3,72,132,txcb
3,84,132,txcb
3,72,132,txcb
3,252,132,txcb
3,360,132,txcb
3,252,132,txcb
3,24,132,txcb
3,36,132,txcb
3,132,132,txcb
3,156,132,txcb
3,300,132,txcb
3,12,132,txcb
3,48,132,txcb
3,36,132,txcb
3,24,132,txcb
3,24,132,txcb
3,216,132,txcb
3,48,132,txcb
3,36,132,txcb
3,36,132,txcb
3,72,132,txcb
3,36,132,txcb
3,216,132,txcb
3,24,132,txcb
3,72,132,txcb
3,48,132,txcb
3,36,132,txcb
3,48,132,txcb
3,12,132,txcb
3,360,132,txcb
3,396,132,txcb
3,24,132,txcb
3,60,132,txcb
3,84,132,txcb
3,216,132,txcb
3,108,132,txcb
3,72,132,txcb
3,48,132,txcb
3,84,132,txcb
3,24,132,txcb
3,1044,132,txcb
3,48,132,txcb
3,36,132,txcb
3,120,132,txcb
3,456,132,txcb
